# x,y
-0.2043135854,-1.5146449929
-0.2043586079,-1.5145999704
-0.2044486529,-1.5145999704
-0.2045386979,-1.5145999704
-0.2046287429,-1.5145999704
-0.2047187880,-1.5145999704
-0.2048088330,-1.5145999704
-0.2048988780,-1.5145999704
-0.2049889230,-1.5145999704
-0.2050339455,-1.5145549479
-0.2050789681,-1.5145099254
-0.2051239906,-1.5144649029
-0.2051239906,-1.5143748579
-0.2051239906,-1.5142848128
-0.2050789681,-1.5142397903
-0.2050339455,-1.5141947678
-0.2050339455,-1.5141047228
-0.2049889230,-1.5140597003
-0.2049439005,-1.5140146778
-0.2048988780,-1.5139696553
-0.2048538555,-1.5139246327
-0.2048538555,-1.5138345877
-0.2048538555,-1.5137445427
-0.2048538555,-1.5136544977
-0.2048538555,-1.5135644527
-0.2048088330,-1.5135194301
-0.2047638105,-1.5134744076
-0.2047638105,-1.5133843626
-0.2047638105,-1.5132943176
-0.2047638105,-1.5132042726
-0.2047638105,-1.5131142275
-0.2048088330,-1.5130692050
-0.2048538555,-1.5130241825
-0.2048988780,-1.5129791600
-0.2049439005,-1.5129341375
-0.2049889230,-1.5128891150
-0.2050339455,-1.5128440925
-0.2050789681,-1.5127990700
-0.2051239906,-1.5127540475
-0.2051690131,-1.5127090249
-0.2052140356,-1.5126640024
-0.2052140356,-1.5125739574
-0.2052590581,-1.5125289349
-0.2053040806,-1.5124839124
-0.2053040806,-1.5123938674
-0.2053040806,-1.5123038223
-0.2053491031,-1.5122587998
-0.2053941256,-1.5122137773
-0.2053941256,-1.5121237323
-0.2054391481,-1.5120787098
-0.2055291932,-1.5120787098
-0.2055742157,-1.5120336873
-0.2056192382,-1.5119886648
-0.2056642607,-1.5120336873
-0.2057092832,-1.5120787098
-0.2057993282,-1.5120787098
-0.2058443507,-1.5121237323
-0.2058893733,-1.5121687548
-0.2059343958,-1.5122137773
-0.2059343958,-1.5123038223
-0.2059794183,-1.5123488448
-0.2060244408,-1.5123938674
-0.2060694633,-1.5124388899
-0.2061144858,-1.5124839124
-0.2061595083,-1.5125289349
-0.2062045308,-1.5125739574
-0.2062495533,-1.5126189799
-0.2063395984,-1.5126189799
-0.2064296434,-1.5126189799
-0.2064746659,-1.5126640024
-0.2065196884,-1.5127090249
-0.2066097334,-1.5127090249
-0.2066547559,-1.5127540475
-0.2066997785,-1.5127990700
-0.2067448010,-1.5128440925
-0.2067448010,-1.5129341375
-0.2067448010,-1.5130241825
-0.2067448010,-1.5131142275
-0.2067448010,-1.5132042726
-0.2067448010,-1.5132943176
-0.2067448010,-1.5133843626
-0.2067448010,-1.5134744076
-0.2067448010,-1.5135644527
-0.2067898235,-1.5136094752
-0.2068348460,-1.5136544977
-0.2068348460,-1.5137445427
-0.2068798685,-1.5137895652
-0.2069699135,-1.5137895652
-0.2070599586,-1.5137895652
-0.2071500036,-1.5137895652
-0.2072400486,-1.5137895652
-0.2073300936,-1.5137895652
-0.2073751161,-1.5137445427
-0.2074201386,-1.5136995202
-0.2075101837,-1.5136995202
-0.2075552062,-1.5136544977
-0.2076002287,-1.5136094752
-0.2076452512,-1.5135644527
-0.2076902737,-1.5135194301
-0.2077803187,-1.5135194301
-0.2078703638,-1.5135194301
-0.2079153863,-1.5134744076
-0.2079604088,-1.5134293851
-0.2080054313,-1.5133843626
-0.2080504538,-1.5133393401
-0.2080954763,-1.5132943176
-0.2080954763,-1.5132042726
-0.2081404988,-1.5131592501
-0.2081855213,-1.5131142275
-0.2081855213,-1.5130241825
-0.2081855213,-1.5129341375
-0.2081855213,-1.5128440925
-0.2082305438,-1.5127990700
-0.2082755664,-1.5127540475
-0.2083205889,-1.5127090249
-0.2083656114,-1.5127540475
-0.2083656114,-1.5128440925
-0.2084106339,-1.5128891150
-0.2084556564,-1.5129341375
-0.2085006789,-1.5129791600
-0.2085457014,-1.5130241825
-0.2085907239,-1.5130692050
-0.2086357464,-1.5131142275
-0.2086807690,-1.5131592501
-0.2087708140,-1.5131592501
-0.2088608590,-1.5131592501
-0.2089509040,-1.5131592501
-0.2090409490,-1.5131592501
-0.2090859716,-1.5131142275
-0.2091309941,-1.5130692050
-0.2092210391,-1.5130692050
-0.2092660616,-1.5130241825
-0.2093110841,-1.5129791600
-0.2094011291,-1.5129791600
-0.2094911742,-1.5129791600
-0.2095812192,-1.5129791600
-0.2096712642,-1.5129791600
-0.2097162867,-1.5129341375
-0.2097613092,-1.5128891150
-0.2098513542,-1.5128891150
-0.2098963768,-1.5128440925
-0.2098963768,-1.5127540475
-0.2098963768,-1.5126640024
-0.2098963768,-1.5125739574
-0.2098513542,-1.5125289349
-0.2098063317,-1.5124839124
-0.2097613092,-1.5124388899
-0.2097162867,-1.5123938674
-0.2096712642,-1.5123488448
