arch,bulbs,prime_hits,time_s
small,17,1000,0.661402702331543
medium,54,0,0.661402702331543
large,1188,0,0.661402702331543

p,q,re,im
53,55,0.2626563512983271,-0.0029431084020768578
27,28,0.262221739115307,-0.00278953219876768
55,57,0.2618089011393234,-0.002646436729087001
28,29,0.26141642293730416,-0.0025129447154459
57,59,0.2610430016952051,-0.002388265372717649
29,30,0.26068743595625254,-0.0022716846399296053
59,61,0.26034861642592777,-0.002162556650283809
30,31,0.2600255177211897,-0.0020602962660004193
61,63,0.25971719095667,-0.0019643725310251187
31,32,0.2594227570737936,-0.0018743029167917064
32,33,0.2588723653773352,-0.0017100082651232418
33,34,0.2583684924908619,-0.001564342361496926
34,35,0.2579060766393806,-0.001434741378982654
35,36,0.25748072130962696,-0.0013190530020479874
36,37,0.25708859380858323,-0.0012154614754101567
37,38,0.25672634127620253,-0.001122427839196083
38,39,0.25639102083217014,-0.0010386419785120005
39,40,0.2560800412237805,-0.0009629839263785855
40,41,0.25579111387644166,-0.0008944924606391763
41,42,0.2555222116660292,-0.0008323394853611832
42,43,0.25527153406045355,-0.0007758090261930362
43,44,0.255037477536842,-0.000724279926285154
44,45,0.25481861038620546,-0.0006772115257829281
45,46,0.2546136511812155,-0.0006341317588672152
46,47,0.2544214503137959,-0.0005946272190679169
47,48,0.25424097411463814,-0.0005583348343956018
48,49,0.2540712911518658,-0.0005249348648761754
49,50,0.2539115603750811,-0.0004941449909384235
50,51,0.2537610208272155,-0.0004657153052627719
51,52,0.25361898269251404,-0.0004394240557720891
52,53,0.2534848194866558,-0.00041507401543697947
53,54,0.2533579612260155,-0.00039248937700506886
54,55,0.25323788843869177,-0.0003715130888292256
55,56,0.2531241269011654,-0.0003520045625753296
56,57,0.2530162430021159,-0.0003338376954456976
57,58,0.2529138396496582,-0.0003168991592148729
58,59,0.2528165526506019,-0.00030108691627662304
59,60,0.2527240475006852,-0.0002863089293868998
60,61,0.25263601653345513,-0.00027248203712999797
61,62,0.2525521763828239,-0.00025953097155106963
62,63,0.25247226572056475,-0.00024738749805893606
63,64,0.25239604323529086,-0.00023598966074823285
